StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4. Age,Q5,Q6,Q7,Q7_3_TEXT,Q9,Q11,Q13,Q14,Q15,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25,Q26_1,Q27_1,Q28,Q28_7_TEXT,Q29,Q30_1,Q31,Q32 Marital Status,Q33 Education,Q34 Employment,Q35,opp,qpmid,expected_ir,expected_loi,tg,gc,SVID,transaction_id,Q_TotalDuration,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDDuplicate,Q_BallotBoxStuffing,Q_RecaptchaScore,ID,Day,Q,Wave,sent,Round,V,Random ID,PROLIFIC_PID,term,race quota,age,Min Quota
2024-10-13 10:44:31,2024-10-13 10:49:25,IP Address,23.158.40.174,100,294,True,2024-10-13 10:49:26,R_1DkDP0DBve8XQhK,,,,,33.4475,-112.0866,anonymous,EN,Yes,Yes,Yes,24,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-IcHK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,294,,,,,,0-10746111-138434,1,1,1,,2,M4,49676,,,White,18-30,"18-30, Male, White"
2024-10-13 10:52:15,2024-10-13 10:57:47,IP Address,38.64.138.230,100,331,True,2024-10-13 10:57:47,R_7dLdsnR5LOHLpPR,,,,,41.8874,-87.6318,anonymous,EN,Yes,Yes,Yes,25,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-MRTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,331,,,,,,0-10743788-138434,1,1,1,,2,M4,29632,,,White,18-30,"18-30, Male, White"
2024-10-13 10:51:46,2024-10-13 11:01:08,IP Address,15.204.91.38,100,561,True,2024-10-13 11:01:08,R_6jVSOfVhLxA53zP,,,,,45.5397,-122.9638,anonymous,EN,Yes,Yes,Yes,30,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-uFsB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,561,,,,,,0-9390607-138434,1,1,1,,2,M4,85680,,,White,18-30,"18-30, Male, White"
2024-10-13 09:50:06,2024-10-13 11:06:04,IP Address,69.212.128.159,100,4557,True,2024-10-13 11:06:05,R_3fm9Z4YuLN8Dkul,,,,,32.7818,-97.5108,anonymous,EN,Yes,Yes,Yes,41,"White,American Indian and Alaska Native alone",,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-Eapu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,4557,,,,,,0-1188234-138434,1,,1,,2,M4,78014,,,AmericanIndian/Other,31-50,
2024-10-13 10:14:26,2024-10-13 11:06:43,IP Address,68.73.207.109,100,3137,True,2024-10-13 11:06:44,R_3aXBmwSodf1Zcfj,,,,,35.2227,-80.7938,anonymous,EN,Yes,Yes,Yes,48,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-fRdS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,3137,,,,,,0-4670377-138434,1,6,1,,2,M4,95833,,,White,31-50,"31-50, Female, White"
2024-10-13 10:40:17,2024-10-13 11:09:59,IP Address,172.59.222.234,100,1781,True,2024-10-13 11:09:59,R_1ePCv3GpRhGs0G5,,,,,35.2916,-80.8201,anonymous,EN,Yes,Yes,Yes,41,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-TPcH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1781,,,,,,0-8884690-138434,1,6,1,,2,M4,16544,,,White,31-50,"31-50, Female, White"
2024-10-13 11:09:44,2024-10-13 11:19:11,IP Address,15.204.91.38,100,567,True,2024-10-13 11:19:12,R_62hxLv3rSamwW7m,,,,,45.5397,-122.9638,anonymous,EN,Yes,Yes,Yes,40,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-TSZe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,567,,,,,,0-9393295-138434,1,5,1,,2,M4,60132,,,White,31-50,"31-50, Male, White"
2024-10-13 11:16:12,2024-10-13 11:35:12,IP Address,38.64.138.205,100,1139,True,2024-10-13 11:35:13,R_7JiAOtNtSMsYLkt,,,,,41.8874,-87.6318,anonymous,EN,Yes,Yes,Yes,21,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-pDTz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1139,,,,,,0-10743804-138434,1,1,1,,2,M4,64967,,,White,18-30,"18-30, Male, White"
2024-10-13 11:02:38,2024-10-13 11:41:51,IP Address,98.199.203.104,100,2352,True,2024-10-13 11:41:51,R_1GwyFdfhQjWT533,,,,,29.6009,-95.224,anonymous,EN,Yes,Yes,Yes,33,Black or African American,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-YCZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2352,,,,,,0-7598424-138434,1,8,1,,2,M4,67863,,,Black,31-50,"31-50, Female, Black/African-American"
2024-10-13 10:58:46,2024-10-13 11:43:17,IP Address,66.206.50.190,100,2670,True,2024-10-13 11:43:18,R_1PZw01pPvUOwDel,,,,,43.6532,-89.7652,anonymous,EN,Yes,Yes,Yes,34,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-NGMm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2670,,,,,,0-10180655-138434,1,6,1,,2,M4,70235,,,White,31-50,"31-50, Female, White"
2024-10-13 11:23:02,2024-10-13 11:44:42,IP Address,38.110.1.194,100,1299,True,2024-10-13 11:44:43,R_5rU8xtC2lNUdUPA,,,,,25.7689,-80.1946,anonymous,EN,Yes,Yes,Yes,37,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-XgxR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1299,,,,,,0-10120015-138434,1,5,1,,2,M4,52990,,,White,31-50,"31-50, Male, White"
2024-10-13 11:28:24,2024-10-13 11:45:32,IP Address,76.98.145.255,100,1028,True,2024-10-13 11:45:33,R_7UEUWYpiA0ZDjQl,,,,,40.09,-75.0363,anonymous,EN,Yes,Yes,Yes,51,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-DeWq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1028,,,,,,0-2740697-138434,1,10,1,,2,M4,21017,,,White,+50,">50, Female, White"
2024-10-13 11:33:37,2024-10-13 11:49:17,IP Address,64.24.211.199,100,939,True,2024-10-13 11:49:17,R_7Cd466CdTx3EaYN,,,,,35.0606,-94.6096,anonymous,EN,Yes,Yes,Yes,41,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-BkBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,939,,,,,,0-4348843-138434,1,5,1,,2,M4,76447,,,White,31-50,"31-50, Male, White"
2024-10-13 10:05:17,2024-10-13 11:57:42,IP Address,24.12.106.94,100,6745,True,2024-10-13 11:57:43,R_6H79gLCmF8yyTQB,,,,,41.923,-87.7531,anonymous,EN,Yes,Yes,Yes,44,"White,Hispanic",No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-pSTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,6745,,,,,,0-10404328-138434,1,6,1,,2,M4,32258,,,White,31-50,"31-50, Female, White"
2024-10-13 11:51:05,2024-10-13 12:00:23,IP Address,38.91.100.80,100,557,True,2024-10-13 12:00:24,R_6CJjt76gnGxuqMN,,,,,40.7123,-74.0068,anonymous,EN,Yes,Yes,Yes,55,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-PQDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,557,,,,,,0-9550059-138434,1,9,1,,2,M4,14368,,,White,+50,">50, Male, White"
2024-10-13 11:39:32,2024-10-13 12:05:08,IP Address,38.64.138.75,100,1536,True,2024-10-13 12:05:08,R_1kLhg599axcQaRB,,,,,41.8874,-87.6318,anonymous,EN,Yes,Yes,Yes,21,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-phNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1536,,,,,,0-10743817-138434,1,1,1,,2,M4,28548,,,White,18-30,"18-30, Male, White"
2024-10-13 11:51:55,2024-10-13 12:12:58,IP Address,73.149.187.34,100,1262,True,2024-10-13 12:12:58,R_1sSV1XgoThLDNfH,,,,,42.3649,-71.0987,anonymous,EN,Yes,Yes,Yes,20,Black or African American,N/A,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-AFGz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1262,,,,,,0-9582099-138434,1,4,1,,2,M4,43366,,,Black,18-30,"18-30, Female, Black/African-American"
2024-10-13 12:06:30,2024-10-13 12:22:00,IP Address,38.91.101.114,100,929,True,2024-10-13 12:22:00,R_6Ig8cn3VTLU4VN4,,,,,40.7123,-74.0068,anonymous,EN,Yes,Yes,Yes,47,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-omMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,929,,,,,,0-10269655-138434,1,5,1,,2,M4,12054,,,White,31-50,"31-50, Male, White"
2024-10-13 12:38:15,2024-10-13 12:43:31,IP Address,23.92.30.129,100,316,True,2024-10-13 12:43:32,R_7k1BoyGzQZH3NpY,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,21,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-WvLb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,316,,,,,,0-10753601-138434,1,1,1,,2,M4,68220,,,White,18-30,"18-30, Male, White"
2024-10-13 12:33:19,2024-10-13 12:47:38,IP Address,38.91.100.122,100,858,True,2024-10-13 12:47:38,R_50UokTLnEidJe3C,,,,,40.7123,-74.0068,anonymous,EN,Yes,Yes,Yes,37,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-LAQW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,858,,,,,,0-10120031-138434,1,5,1,,2,M4,88677,,,White,31-50,"31-50, Male, White"
2024-10-13 12:27:46,2024-10-13 12:56:21,IP Address,23.120.97.74,100,1714,True,2024-10-13 12:56:21,R_67zE5rGGVo9nTUd,,,,,34.2849,-85.2253,anonymous,EN,Yes,Yes,Yes,53,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-Muqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1714,,,,,,0-2659038-138434,1,10,1,,2,M4,99821,,,White,+50,">50, Female, White"
2024-10-13 12:17:47,2024-10-13 12:58:56,IP Address,172.59.68.168,100,2468,True,2024-10-13 12:58:57,R_6CxFOC5VDIe15bX,,,,,30.223,-81.7595,anonymous,EN,Yes,Yes,Yes,63,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-SOrD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2468,,,,,,0-2503320-138434,1,10,1,,2,M4,18601,,,White,+50,">50, Female, White"
2024-10-13 12:58:09,2024-10-13 13:04:07,IP Address,38.75.137.71,100,357,True,2024-10-13 13:04:07,R_73v8TSHOBhEyKZK,,,,,34.0544,-118.2441,anonymous,EN,Yes,Yes,Yes,44,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-CHTm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,357,,,,,,0-10268678-138434,1,5,1,,2,M4,83023,,,White,31-50,"31-50, Male, White"
2024-10-13 12:58:43,2024-10-13 13:06:26,IP Address,64.250.100.130,100,462,True,2024-10-13 13:06:26,R_7EcbIrjbWO5CIgC,,,,,44.0473,-88.6134,anonymous,EN,Yes,Yes,Yes,36,White,Nothing,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-VWMZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,462,,,,,,0-2850824-138434,1,6,1,,2,M4,99007,,,White,31-50,"31-50, Female, White"
2024-10-13 12:57:07,2024-10-13 13:13:22,IP Address,38.86.135.233,100,974,True,2024-10-13 13:13:23,R_75yfb0R3sdim8Xv,,,,,38.894,-77.0365,anonymous,EN,Yes,Yes,Yes,46,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-MyHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,974,,,,,,0-10500385-138434,1,5,1,,2,M4,69752,,,White,31-50,"31-50, Male, White"
2024-10-13 13:14:03,2024-10-13 13:22:10,IP Address,172.105.156.137,100,486,True,2024-10-13 13:22:10,R_5pQi7TIvw4pJVDj,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,21,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-nJhT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,486,,,,,,0-10619128-138434,1,1,1,,2,M4,81642,,,White,18-30,"18-30, Male, White"
2024-10-13 11:59:18,2024-10-13 13:29:31,IP Address,172.59.33.3,100,5412,True,2024-10-13 13:29:31,R_3dYAhQ4FXQyrenE,,,,,39.1408,-84.471,anonymous,EN,Yes,Yes,Yes,41,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-Dqqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,5412,,,,,,0-7903871-138434,1,6,1,,2,M4,70204,,,White,31-50,"31-50, Female, White"
2024-10-13 13:11:12,2024-10-13 13:30:48,IP Address,172.59.69.230,100,1175,True,2024-10-13 13:30:49,R_1LcEYHv0eBS9K13,,,,,30.223,-81.7595,anonymous,EN,Yes,Yes,Yes,43,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-VTye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1175,,,,,,0-6660356-138434,1,6,1,,2,M4,16239,,,White,31-50,"31-50, Female, White"
2024-10-13 13:17:27,2024-10-13 13:33:42,IP Address,23.158.40.199,100,974,True,2024-10-13 13:33:42,R_51iNHhvE7tWKF9h,,,,,33.4475,-112.0866,anonymous,EN,Yes,Yes,Yes,46,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-fNCp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,974,,,,,,0-10500399-138434,1,5,1,,2,M4,43550,,,White,31-50,"31-50, Male, White"
2024-10-13 13:30:05,2024-10-13 13:35:16,IP Address,172.105.156.137,100,311,True,2024-10-13 13:35:18,R_1OpXN0uy12hnLah,,,,,33.7485,-84.3871,anonymous,EN,Yes,Yes,Yes,21,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-VPUl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,311,,,,,,0-10619132-138434,1,1,1,,2,M4,29572,,,White,18-30,"18-30, Male, White"
2024-10-13 13:29:53,2024-10-13 13:35:56,IP Address,38.91.101.213,100,363,True,2024-10-13 13:35:57,R_6tLQcpSJipsgqkC,,,,,40.7123,-74.0068,anonymous,EN,Yes,Yes,Yes,19,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-Lotz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,363,,,,,,0-10538022-138434,1,1,1,,2,M4,22009,,,White,18-30,"18-30, Male, White"
2024-10-13 13:16:41,2024-10-13 13:47:35,IP Address,172.59.221.117,100,1854,True,2024-10-13 13:47:35,R_1uZf4gyNN68rXsR,,,,,35.1362,-80.7673,anonymous,EN,Yes,Yes,Yes,32,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-GOzZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1854,,,,,,0-1917671-138434,1,6,1,,2,M4,48000,,,White,31-50,"31-50, Female, White"
2024-10-13 13:20:51,2024-10-13 13:49:23,IP Address,159.235.225.231,100,1711,True,2024-10-13 13:49:24,R_1mRs0oGX0AydISl,,,,,34.2734,-83.8781,anonymous,EN,Yes,Yes,Yes,55,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-hliT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1711,,,,,,0-4189133-138434,1,10,1,,2,M4,77711,,,White,+50,">50, Female, White"
2024-10-13 13:43:05,2024-10-13 13:49:36,IP Address,38.114.114.81,100,390,True,2024-10-13 13:49:36,R_7EofmrNMvfT8tIg,,,,,34.0544,-118.2441,anonymous,EN,Yes,Yes,Yes,41,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-BwAt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,390,,,,,,0-10413406-138434,1,5,1,,2,M4,34546,,,White,31-50,"31-50, Male, White"
2024-10-13 13:57:26,2024-10-13 14:06:10,IP Address,38.110.1.113,100,523,True,2024-10-13 14:06:10,R_6isdIHvQPIrnDGa,,,,,25.7689,-80.1946,anonymous,EN,Yes,Yes,Yes,38,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-FDqI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,523,,,,,,0-10413451-138434,1,5,1,,2,M4,88092,,,White,31-50,"31-50, Male, White"
2024-10-13 14:01:29,2024-10-13 14:21:34,IP Address,12.74.54.69,100,1204,True,2024-10-13 14:21:35,R_7LZl8vwgBMIedzT,,,,,35.2296,-80.843,anonymous,EN,Yes,Yes,Yes,31,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-XhXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1204,,,,,,0-10148165-138434,1,6,1,,2,M4,57500,,,White,31-50,"31-50, Female, White"
2024-10-13 14:33:44,2024-10-13 14:39:20,IP Address,38.86.135.233,100,335,True,2024-10-13 14:39:21,R_5NknWAuFnjGPaZQ,,,,,38.894,-77.0365,anonymous,EN,Yes,Yes,Yes,23,White,no,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-GStD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,335,,,,,,0-10535557-138434,1,1,1,,2,M4,49116,,,White,18-30,"18-30, Male, White"
2024-10-13 13:59:52,2024-10-13 14:53:05,IP Address,35.150.173.112,100,3193,True,2024-10-13 14:53:06,R_3Cex5M5dp43ll4f,,,,,43.1147,-85.5177,anonymous,EN,Yes,Yes,Yes,37,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-xGVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,3193,,,,,,0-6763252-138434,1,6,1,,2,M4,12732,,,White,31-50,"31-50, Female, White"
2024-10-13 14:30:03,2024-10-13 14:58:16,IP Address,24.26.240.29,100,1693,True,2024-10-13 14:58:17,R_5Hp5oMJduygOdFr,,,,,29.522,-98.5305,anonymous,EN,Yes,Yes,Yes,40,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-dcEm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1693,,,,,,0-5340689-138434,1,6,1,,2,M4,37199,,,White,31-50,"31-50, Female, White"
2024-10-13 14:41:24,2024-10-13 15:07:03,IP Address,173.18.28.62,100,1539,True,2024-10-13 15:07:03,R_3vbMcYeGbxZ4CqV,,,,,37.7992,-89.0227,anonymous,EN,Yes,Yes,Yes,33,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-KDKy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1539,,,,,,0-9584015-138434,1,6,1,,2,M4,30063,,,White,31-50,"31-50, Female, White"
2024-10-13 13:03:43,2024-10-13 15:13:30,IP Address,174.224.205.23,100,7786,True,2024-10-13 15:13:30,R_3IT8XlRtviHWxTz,,,,,47.3236,-122.3187,anonymous,EN,Yes,Yes,Yes,35,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-HqEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,7786,,,,,,0-9316816-138434,1,6,1,,2,M4,53075,,,White,31-50,"31-50, Female, White"
2024-10-13 13:45:32,2024-10-13 15:17:46,IP Address,63.248.197.39,100,5533,True,2024-10-13 15:17:46,R_3hyVFGdnE6jRN06,,,,,40.5452,-112.2973,anonymous,EN,Yes,Yes,Yes,37,White,"I'm Irish and Scottish ",Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-PfID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,5533,,,,,,0-3994867-138434,1,6,1,,2,M4,61660,,,White,31-50,"31-50, Female, White"
2024-10-13 15:17:50,2024-10-13 15:28:36,IP Address,67.170.67.134,100,645,True,2024-10-13 15:28:36,R_5hcOmEHDMOknYIN,,,,,47.1435,-122.1678,anonymous,EN,Yes,Yes,Yes,28,White,N/a,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-InMp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,645,,,,,,0-7630621-138434,1,2,1,,2,M4,29618,,,White,18-30,"18-30, Female, White"
2024-10-13 15:19:55,2024-10-13 15:49:02,IP Address,98.236.95.234,100,1746,True,2024-10-13 15:49:03,R_51QS0noFXelJtCI,,,,,40.809,-79.5189,anonymous,EN,Yes,Yes,Yes,38,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-dzBt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1746,,,,,,0-10137983-138434,1,6,1,,2,M4,39444,,,White,31-50,"31-50, Female, White"
2024-10-13 15:41:44,2024-10-13 15:59:16,IP Address,75.185.181.160,100,1051,True,2024-10-13 15:59:16,R_3dnnjIVp4rJOduh,,,,,41.0708,-81.5511,anonymous,EN,Yes,Yes,Yes,45,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-PEGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1051,,,,,,0-10681694-138434,1,6,1,,2,M4,34373,,,White,31-50,"31-50, Female, White"
2024-10-13 16:14:10,2024-10-13 16:38:56,IP Address,67.161.113.63,100,1485,True,2024-10-13 16:38:56,R_7Pski4zyPC70rbb,,,,,48.799,-122.4499,anonymous,EN,Yes,Yes,Yes,49,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13- JzQc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1485,,,,,,0-4584701-138434,1,6,1,,2,M4,40931,,,White,31-50,"31-50, Female, White"
2024-10-13 16:36:27,2024-10-13 16:50:22,IP Address,166.198.202.50,100,834,True,2024-10-13 16:50:23,R_1ahsrR5CVJXGx5v,,,,,29.3582,-98.429,anonymous,EN,Yes,Yes,Yes,36,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-cGSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,834,,,,,,0-5050707-138434,1,6,1,,2,M4,47212,,,White,31-50,"31-50, Female, White"
2024-10-13 15:59:33,2024-10-13 16:53:39,IP Address,142.196.42.129,100,3245,True,2024-10-13 16:53:39,R_3HiVAbISh3GjEHw,,,,,28.3888,-80.7301,anonymous,EN,Yes,Yes,Yes,26,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-aSFo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,3245,,,,,,0-9601195-138434,1,2,1,,2,M4,76003,,,White,18-30,"18-30, Female, White"
2024-10-13 16:38:20,2024-10-13 16:54:10,IP Address,107.122.93.133,100,950,True,2024-10-13 16:54:11,R_38TVsxjHoi8GGTA,,,,,39.9544,-75.1657,anonymous,EN,Yes,Yes,Yes,40,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-10-13-FPIb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,950,,,,,,0-10746395-138434,1,6,1,,2,M4,79165,,,White,31-50,"31-50, Female, White"
